"Código de Ruta","Descripción de la ruta","Código recorrido ","Descripción del recorrido","Sentido","Dia","Mes","Año","Cantidad de Pasajeros Regulares","Cantidad de Adultos Mayores","Ingresos"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4469","ESTACION DEL ATLANTICO – HEREDIA","Origen – Destino","1","4","2024","2201","198","1199545"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","30","4","2024","330","","198000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","29","4","2024","516","","309600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","26","4","2024","664","","398400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","25","4","2024","589","","353400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","24","4","2024","702","","421200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","23","4","2024","585","","351000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","22","4","2024","593","","355800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","19","4","2024","585","","351000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","18","4","2024","572","","343200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","17","4","2024","756","","453600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","16","4","2024","657","","394200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","15","4","2024","","",""
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","12","4","2024","652","","391200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","11","4","2024","531","","318600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","10","4","2024","565","","339200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","9","4","2024","787","","472200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","8","4","2024","634","","380400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","5","4","2024","463","","277800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","4","4","2024","623","","373800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","3","4","2024","535","","321000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","2","4","2024","490","","294000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Destino – Origen","1","4","2024","542","","325200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","30","4","2024","875","","525000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","29","4","2024","652","","391200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","26","4","2024","570","","342000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","25","4","2024","723","","433800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","24","4","2024","724","","434400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","23","4","2024","751","","450600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","22","4","2024","750","","450000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","19","4","2024","621","","372600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","18","4","2024","791","","474600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","17","4","2024","600","","360000"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","16","4","2024","638","","382800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","15","4","2024","","",""
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","12","4","2024","533","","319800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","11","4","2024","647","","388200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","10","4","2024","747","","448200"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","9","4","2024","581","","348600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","8","4","2024","714","","428400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","5","4","2024","659","","395400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","4","4","2024","736","","441600"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","3","4","2024","718","","430800"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","2","4","2024","844","","506400"
"RF003","UNIVERSIDAD LATINA - HEREDIA","T4468","UNIVERSIDAD LATINA - HEREDIA","Origen – Destino","1","4","2024","659","","395400"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","30","4","2024","742","","230020"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","29","4","2024","668","","207080"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","26","4","2024","767","","237770"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","25","4","2024","770","","238700"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","24","4","2024","731","","226610"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","23","4","2024","755","","234050"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","22","4","2024","585","","181350"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","19","4","2024","542","","168020"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","18","4","2024","736","","228160"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","17","4","2024","712","","220720"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","16","4","2024","570","","176700"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","15","4","2024","","",""
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","12","4","2024","702","","217620"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","11","4","2024","963","","298530"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","10","4","2024","652","","202120"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","9","4","2024","779","","241490"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","8","4","2024","762","","236220"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","5","4","2024","681","","211110"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","4","4","2024","647","","200570"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","3","4","2024","749","","232190"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","2","4","2024","722","","223820"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Destino – Origen","1","4","2024","580","","179800"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","30","4","2024","842","","261020"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","29","4","2024","1031","","319610"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","26","4","2024","767","21","237770"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","25","4","2024","881","10","273110"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","24","4","2024","941","20","291710"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","23","4","2024","827","10","256370"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","22","4","2024","1057","10","327670"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","19","4","2024","982","10","304420"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","18","4","2024","899","19","278690"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","17","4","2024","897","","278070"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","16","4","2024","1149","","356190"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","15","4","2024","","",""
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","12","4","2024","750","","232500"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","11","4","2024","745","","230950"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","10","4","2024","1018","","315580"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","9","4","2024","897","","278070"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","8","4","2024","908","","281480"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","5","4","2024","800","","248000"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","4","4","2024","1024","","317440"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","3","4","2024","859","","266290"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","2","4","2024","940","","291400"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4467","ESTACION DEL PACIFICO – METROPOLI III","Origen – Destino","1","4","2024","1038","","321780"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","30","4","2024","43","","13330"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","29","4","2024","52","","16120"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","26","4","2024","45","","13950"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","25","4","2024","61","","18910"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","24","4","2024","69","","21390"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","23","4","2024","52","","16120"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","22","4","2024","59","","18290"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","19","4","2024","69","","21390"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","18","4","2024","66","","20460"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","17","4","2024","65","","20150"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","16","4","2024","62","","19220"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","15","4","2024","","",""
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","12","4","2024","78","","24180"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","11","4","2024","58","","17980"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","10","4","2024","44","","13640"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","9","4","2024","53","","16430"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","8","4","2024","102","","31620"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","5","4","2024","58","","17980"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","4","4","2024","66","","20460"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","3","4","2024","40","","12400"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","2","4","2024","58","","17980"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Destino – Origen","1","4","2024","75","","23250"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","30","4","2024","43","","13330"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","29","4","2024","42","","13020"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","26","4","2024","33","","10230"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","25","4","2024","38","","11780"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","24","4","2024","34","","10540"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","23","4","2024","57","","17670"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","22","4","2024","55","","17050"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","19","4","2024","28","","8680"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","18","4","2024","49","","15190"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","17","4","2024","33","","10230"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","16","4","2024","50","","15500"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","15","4","2024","","",""
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","12","4","2024","43","","13330"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","11","4","2024","39","","12090"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","10","4","2024","37","","11470"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","9","4","2024","47","","14570"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","8","4","2024","38","","11780"
"RF002","INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III","T4466","INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO","Origen – Destino","5","4","2024","52","","16120"
